SECCION,P_12YMAS,POBFEM,POBMAS,PNACENT,PRES2015,P3YM_HLI,P15YM_AN,P15YM_SE,GRAPROES,PROM_HNV,PEA,PDESOCUP,PSINDER,PAFIL_IPRIV,PCATOLICA,p_joven,p_vieja,POBTOT
1798,0.8894230769230769,0.46634615384615385,0.49038461538461536,0.8365384615384616,0.9278846153846154,0,0,0,9.809951923076921,2.1826436781609195,107.93513513513514,0,0.23557692307692307,0.019230769230769232,0.8365384615384616,0.07692307692307693,0.3557692307692308,208
1799,0.8615819209039548,0.4661016949152542,0.4915254237288136,0.652542372881356,0.8418079096045198,0.011299435028248588,0,0,10.307514124293787,1.8024999999999998,206.59672131147542,0,0.22598870056497175,0.02824858757062147,0.7824858757062146,0.0847457627118644,0.24858757062146894,354
1800,0.9075500770416025,0.4884437596302003,0.5115562403697997,0.8828967642526965,0.9506933744221879,0.0061633281972265025,0,0.007704160246533128,10.065562403697998,1.937491289198606,359.2088285229202,0,0.2295839753466872,0.02157164869029276,0.7627118644067796,0.1386748844375963,0.24345146379044685,649
1801,0.9251012145748988,0.562753036437247,0.43724696356275305,0.8259109311740891,0.9453441295546559,0,0,0,12.063987854251012,1.7903875968992249,259.4310722100656,0,0.1882591093117409,0.048582995951417005,0.8927125506072875,0.11336032388663968,0.29554655870445345,494
1802,0.8733333333333333,0.485,0.515,0.8416666666666667,0.9083333333333333,0.005,0,0,11.182049999999998,1.8553875968992248,361.83206106870233,0,0.23333333333333334,0.011666666666666667,0.7833333333333333,0.095,0.24666666666666667,600
1803,0.8924111431316042,0.49855907780979825,0.49951969260326606,0.7665706051873199,0.9135446685878963,0,0.005763688760806916,0.0067243035542747355,12.72196926032661,1.9245356371490285,676.8180839612487,5.602798708288482,0.17002881844380405,0.05571565802113353,0.7838616714697406,0.12295869356388088,0.20557156580211336,1041
1804,0.8821989528795812,0.5,0.5,0.7866492146596858,0.9325916230366492,0,0.006544502617801047,0.01112565445026178,10.152506544502618,2.3383456425406206,796.8724035608309,3.400593471810089,0.1400523560209424,0.009162303664921465,0.8507853403141361,0.0968586387434555,0.3056282722513089,1528
1805,0.8966230186078566,0.5155065472088215,0.4844934527911785,0.8159889731219848,0.9483115093039284,0,0,0.002067539627842867,12.37590627153687,2.1032305433186487,712.6740968485781,11.152959262106073,0.1874569262577533,0.055823569951757405,0.8421778084079945,0.09441764300482426,0.2984148862853205,1451
1806,0.8764805414551607,0.5211505922165821,0.47884940778341795,0.8011844331641286,0.9306260575296108,0.00338409475465313,0.0025380710659898475,0.0025380710659898475,10.872800338409474,2.414538745387454,653.7509652509652,20.536679536679536,0.12521150592216582,0.06345177664974619,0.87394247038917094,0.10406091370558376,0.26311336717428085,1182
1807,0.8775055679287305,0.5270972531551597,0.4729027468448404,0.7757980697847068,0.9383815887156645,0,0.0022271714922048997,0.0022271714922048997,11.623444691907943,1.9439776357827476,627.9162436548223,4.558375634517767,0.13659985152190052,0.06829992576095026,0.8166295471417966,0.07943578322197475,0.29547141796585,1347
1808,0.8856624319419237,0.5341802782819117,0.46581972171808833,0.8076225045372051,0.9213551119177253,0,0,0,13.221482153660011,1.6399873257287703,1176.5204918032787,0,0.1306715063520871,0.006049606775559589,0.8124621899576527,0.1088929219600726,0.22141560798548093,1653
1809,0.8592514496573537,0.5129151291512916,0.4870848708487085,0.7706905640484977,0.915656299420137,0.0031628887717448603,0.008434370057986295,0.0158144438587243,11.103589878755932,2.020873205741627,1100.958282208589,12.801840490797547,0.2393252503953611,0.0063257775434897206,0.7706905640484977,0.1070110701107011,0.18766473379019505,1897
1810,0.831039755351682,0.4847094801223242,0.5152905198776758,0.746177370030581,0.9090214067278287,0.0022935779816513763,0.012996941896024464,0.026758409785932722,8.796452599388381,2.394285714285714,703.9374425022999,13.236430542778288,0.29434250764525993,0.012232415902140673,0.7737003058103975,0.10474006116207951,0.18425076452599387,1308
1811,0.8255451713395638,0.47912772585669783,0.5208722741433022,0.7426791277258566,0.9190031152647975,0.009345794392523364,0.027414330218068536,0.04361370716510903,8.467028037383177,2.53904468412943,914.5471698113208,12.11320754716981,0.1557632398753894,0.014330218068535825,0.8236760124610591,0.09532710280373832,0.2031152647975078,1605
1812,0.8172307692307692,0.49538461538461537,0.5046153846153846,0.820923076923077,0.8972307692307693,0,0.014153846153846154,0.03076923076923077,9.41952,2.1980722891566264,964.2319277108434,3.670933734939759,0.1286153846153846,0.047384615384615386,0.7981538461538461,0.10646153846153845,0.16553846153846155,1625
1813,0.8281068524970964,0.491869918699187,0.508130081300813,0.775842044134727,0.9198606271777003,0.0040650406504065045,0.0156794425087108,0.03484320557491289,8.87425087108014,2.4338951841359773,1024.0224403927068,27.774193548387096,0.23635307781649245,0.023228803716608595,0.7723577235772358,0.10801393728222997,0.16550522648083624,1722
1814,0.8733705772811918,0.5058969584109249,0.4941030415890751,0.7895716945996276,0.91495965238982,0.002482929857231533,0,0,13.044593420235879,1.7837707182320444,1020.185501066098,26.334754797441363,0.17939168218497828,0.035381750465549346,0.8038485412787089,0.13469894475481067,0.15828677839851024,1611
1815,0.8574702108157654,0.49358386801099907,0.5064161319890009,0.7511457378551787,0.8904674610449129,0.010540788267644362,0.0068744271310724105,0.01466544454628781,11.250481209899174,2.0774547390841325,1381.9722073757348,15.160876536611438,0.1860678276810266,0.033455545371219066,0.7804766269477543,0.11319890009165903,0.17506874427131072,2182
1816,0.8590308370044053,0.4933920704845815,0.48370044052863437,0.7726872246696035,0.8837004405286344,0,0,0,11.487814977973569,1.912877263581489,639.0923076923077,24.446153846153845,0.18061674008810572,0.051982378854625554,0.8035242290748899,0.08986784140969163,0.23788546255506607,1135
1817,0.9039408866995073,0.5369458128078818,0.4630541871921182,0.8201970443349754,0.9285714285714286,0,0.007389162561576354,0,10.778399014778325,2.195431472081218,184.7465940054496,0,0.1724137931034483,0,0.8078817733990148,0.13793103448275862,0.2857142857142857,406
1818,0.9299610894941635,0.5214007782101168,0.4785992217898833,0.8819714656290532,0.959792477302205,0,0.0038910505836575876,0.01297016861219196,10.189221789883266,2.3904,343.02510460251045,12.903765690376568,0.1309987029831388,0.11024643320363164,0.8469520103761349,0.09727626459143969,0.3138780804150454,771
1819,0.900990099009901,0.5141442715700142,0.48585572842998587,0.804101838755304,0.9405940594059405,0,0.009193776520509194,0.01272984441301273,11.077185289957567,2.1645975232198142,695.9010989010989,4.43956043956044,0.13366336633663367,0.07001414427157002,0.8380480905233381,0.10183875530410184,0.29915134370579916,1414
1820,0.8977923139820114,0.4963205233033524,0.5036794766966476,0.7914963205233033,0.919869174161897,0.004088307440719542,0.006541291905151268,0.008176614881439084,10.776745707277188,2.3322610294117645,658.2814207650273,7.796903460837887,0.13900245298446443,0.014717906786590351,0.8103025347506132,0.12019623875715454,0.25756336876533115,1223
1821,0.8428246013667426,0.489749430523918,0.4988610478359909,0.8200455580865603,0.8838268792710706,0,0,0,10.793781321184511,2.185170454545455,255.09459459459458,7.118918918918919,0.1571753986332574,0.05466970387243736,0.8246013667425968,0.0888382687927107,0.2255125284738041,439
1822,0.879746835443038,0.5015822784810127,0.49841772151898733,0.7436708860759493,0.9018987341772152,0.023734177215189875,0,0.004746835443037975,10.621724683544302,2.0902867383512547,373.9712230215827,0,0.12183544303797468,0.04430379746835443,0.8037974683544303,0.09018987341772151,0.22468354430379747,632
1823,0.8781038374717833,0.5304740406320542,0.45598194130925507,0.7246049661399548,0.8939051918735892,0.020316027088036117,0.006772009029345372,0.01580135440180587,10.789864559819414,1.888995215311005,249.40102827763496,0,0.13544018058690746,0.03611738148984198,0.8239277652370203,0.12415349887133183,0.22799097065462753,443
1824,0.8798342541436464,0.5179558011049724,0.48204419889502764,0.8052486187845304,0.8977900552486188,0.012430939226519336,0,0,11.930759668508285,1.8230581039755351,409.16797488226064,0,0.17679558011049723,0.04419889502762431,0.8397790055248618,0.11464088397790055,0.2527624309392265,724
1825,0.8977443609022556,0.5007518796992482,0.4992481203007519,0.8300751879699249,0.8872180451127819,0.02406015037593985,0,0,11.605157894736841,1.9690034364261169,364.2462311557789,3.341708542713568,0.19398496240601504,0.04661654135338346,0.7578947368421053,0.14285714285714285,0.23458646616541354,665
1826,0.8764510779436152,0.5149253731343284,0.48507462686567165,0.7943615257048093,0.8946932006633499,0,0.00912106135986733,0.01077943615257048,11.007968490878941,1.9063235294117646,676.5922421948912,0,0.19734660033167495,0.014925373134328358,0.7927031509121062,0.09867330016583747,0.2222222222222222,1206
1827,0.9331683168316832,0.5313531353135313,0.46864686468646866,0.7681518151815182,0.9240924092409241,0,0,0,13.995387788778881,1.7080592105263155,584.0318302387268,0,0.1443894389438944,0.09075907590759076,0.8514851485148515,0.10726072607260725,0.3325082508250825,1212
1828,0.9353813559322034,0.5402542372881356,0.4597457627118644,0.7902542372881356,0.9417372881355932,0,0,0,14.002203389830507,1.8546090534979425,429.7712344280861,18.17440543601359,0.13347457627118645,0.15148305084745764,0.8061440677966102,0.13135593220338984,0.3538135593220339,944
1829,0.9567251461988304,0.5380116959064327,0.4619883040935672,0.7625730994152047,0.9461988304093567,0,0,0.0035087719298245615,14.225239766081868,1.7263205417607224,379.41931540342296,0,0.1415204678362573,0.13567251461988303,0.8736842105263158,0.12748538011695906,0.32280701754385965,855
1830,0.9284313725490196,0.5401960784313725,0.4598039215686274,0.7696078431372549,0.8852941176470588,0,0.0029411764705882353,0,14.221274509803921,1.7715891472868217,488.9968321013727,9.69376979936642,0.14705882352941177,0.1264705882352941,0.8088235294117647,0.15196078431372548,0.3088235294117647,1020
1831,0.9186785260482846,0.47903430749682335,0.5196950444726811,0.6207115628970775,0.8348157560355781,0,0,0,15.104739517153746,1.3804202898550724,907.8257261410789,18.50484094052559,0.12642947903430748,0.18996188055908514,0.8513341804320204,0.2020330368487929,0.18932655654383734,1574
1832,0.9068852459016393,0.5285245901639344,0.47147540983606556,0.7580327868852459,0.9186885245901639,0,0,0,14.470983606557377,1.8383310719131616,755.3326102675344,3.3080260303687634,0.1180327868852459,0.16262295081967212,0.820327868852459,0.10688524590163935,0.31672131147540983,1525
1833,0.8992612491605104,0.5198119543317663,0.4801880456682337,0.758226997985225,0.9281396910678308,0,0.0020147750167897917,0.0020147750167897917,14.109576897246477,1.7531837916063677,709.4712471994026,3.3360716952949963,0.14103425117528542,0.061114842175957015,0.8052384150436535,0.10141034251175285,0.3210208193418402,1489
1834,0.8973172987974098,0.5143385753931545,0.4745605920444033,0.759481961147086,0.9000925069380203,0,0,0,13.466179463459762,1.7895454545454548,567.2463917525773,0,0.06567992599444958,0.1683626271970398,0.8649398704902868,0.13598519888991675,0.2303422756706753,1081
1835,0.9202453987730062,0.5239263803680981,0.47484662576687114,0.8306748466257668,0.9190184049079755,0,0,0,14.83721472392638,1.8232338308457712,386.85333333333335,0,0.1067484662576687,0.29570552147239265,0.8736196319018404,0.15950920245398773,0.2871165644171779,815
1836,0.9263754045307443,0.5339805825242718,0.4603559870550162,0.7847896440129449,0.9077669902912622,0,0,0.0048543689320388345,14.558875404530742,1.5994507269789984,699.5004366812227,0,0.11084142394822007,0.3325242718446602,0.8786407766990292,0.13187702265372167,0.2621359223300971,1236
1837,0.9418931583880038,0.5126522961574508,0.4873477038425492,0.8181818181818182,0.9409559512652296,0,0,0,14.628594189315836,1.7394423076923076,562.6965174129352,0,0.11433926897844424,0.22305529522024367,0.8912839737582006,0.12089971883786317,0.2839737582005623,1067
1838,0.9381107491856677,0.4788273615635179,0.5179153094462541,0.7785016286644951,0.9185667752442996,0,0,0,13.864690553745925,1.586268115942029,348.5729166666667,3.197916666666667,0.1775244299674267,0.08306188925081433,0.8029315960912052,0.14006514657980457,0.28664495114006516,614
1839,0.9158485273492286,0.5007012622720898,0.4992987377279102,0.7657784011220197,0.9046283309957924,0,0,0,13.952538569424965,1.6621686746987954,403.9969372128637,12.010719754977028,0.14165497896213183,0.09817671809256662,0.8120617110799438,0.11640953716690042,0.26227208976157085,713
1840,0.9250814332247557,0.5130293159609121,0.48534201954397393,0.8045602605863192,0.9153094462540716,0,0,0,13.201465798045602,1.60446735395189,341.59154929577466,8.647887323943662,0.19543973941368079,0.05863192182410423,0.8127035830618893,0.15472312703583063,0.250814332247557,614
1841,0.9270976616231087,0.547455295735901,0.45254470426409904,0.7262723521320495,0.8624484181568088,0.016506189821182942,0.0041265474552957355,0.0041265474552957355,12.948693259972488,1.6727173913043476,363.5,3.235905044510386,0.19257221458046767,0.06052269601100413,0.8170563961485557,0.15680880330123798,0.30261348005502064,727
1842,0.9275,0.5341666666666667,0.4658333333333333,0.8025,0.9333333333333333,0,0,0.015833333333333335,12.420483333333335,1.9414285714285715,553.0997304582211,10.78167115902965,0.13916666666666666,0.08833333333333333,0.84,0.0975,0.325,1200
1843,0.8982758620689655,0.5431034482758621,0.45689655172413796,0.8344827586206897,0.9206896551724137,0.013793103448275862,0,0,12.94205172413793,1.935208333333333,261.6122840690979,7.792706333973129,0.1310344827586207,0.11379310344827587,0.8620689655172413,0.08620689655172414,0.3258620689655172,580
1844,0.912707182320442,0.5232044198895027,0.4767955801104972,0.7734806629834254,0.9464088397790055,0,0,0.0016574585635359116,13.993370165745855,1.663578826237054,915.956416464891,7.669491525423728,0.1397790055248619,0.1287292817679558,0.8265193370165745,0.11657458563535912,0.2546961325966851,1810
1845,0.9074889867841409,0.5198237885462555,0.4801762114537445,0.8176211453744493,0.9383259911894273,0,0.0052863436123348016,0.01145374449339207,11.870616740088106,2.0134328358208955,579.621359223301,3.3058252427184467,0.13744493392070484,0.08634361233480176,0.8079295154185022,0.11541850220264317,0.27665198237885463,1135
1846,0.8932038834951457,0.4854368932038835,0.5145631067961165,0.7756202804746494,0.9158576051779935,0.012944983818770227,0.009708737864077669,0.017259978425026967,10.010571736785328,2.2987817258883245,506.04347826086956,14.554347826086955,0.22006472491909385,0.019417475728155338,0.8403451995685005,0.11758360302049622,0.22653721682847897,927
1847,0.8971106412966878,0.5116279069767442,0.4883720930232558,0.8238195912614518,0.9499647639182522,0,0,0.004933051444679351,12.439365750528541,2.1232361963190183,669.9285153181461,7.802827965435978,0.1303735024665257,0.08668076109936575,0.8555320648343904,0.10007047216349542,0.3044397463002114,1419
1848,0.9228611500701263,0.5189340813464236,0.48106591865357645,0.876577840112202,0.9565217391304348,0,0.0035063113604488078,0.005610098176718092,12.16725806451613,1.9621961932650072,697.8297872340426,4.33434650455927,0.10869565217391304,0.05539971949509116,0.8485273492286115,0.0876577840112202,0.3534361851332398,1426
1849,0.8834394904458599,0.5165605095541401,0.4834394904458599,0.8121019108280255,0.9261146496815287,0,0,0,12.898866242038217,1.944689189189189,845.5587599134823,4.527757750540736,0.16305732484076432,0.07452229299363057,0.8445859872611465,0.08343949044585987,0.2770700636942675,1570
1850,0.8591127098321343,0.511990407673861,0.4880095923261391,0.7961630695443646,0.8968824940047961,0,0,0,13.257260191846523,1.7310857908847186,1025.476622470342,23.27983251919051,0.17865707434052758,0.020983213429256596,0.7949640287769785,0.1091127098321343,0.15767386091127097,1668
1851,0.8889789303079416,0.5056726094003241,0.49432739059967584,0.8322528363047001,0.9262560777957861,0,0,0.004862236628849271,12.96407617504052,1.81009009009009,686.1804922515953,21.372835004557885,0.19286871961102106,0.008914100486223663,0.7909238249594813,0.11993517017828201,0.20502431118314424,1234
1852,0.8535178777393311,0.49480968858131485,0.5028835063437139,0.8004613610149942,0.922722029988466,0.0034602076124567475,0,0,11.582450980392155,1.8962933333333334,1043.9148648648647,11.716216216216216,0.14821222606689735,0.05651672433679354,0.745674740484429,0.11476355247981546,0.20645905420991925,1734
1853,0.8247978436657682,0.4894878706199461,0.5105121293800539,0.726145552560647,0.859299191374663,0.003234501347708895,0.022641509433962263,0.026954177897574125,9.01722371967655,2.239692513368984,1159.0718954248366,16.973856209150327,0.21024258760107817,0.009164420485175202,0.7714285714285715,0.11859838274932614,0.15525606469002695,1855
1854,0.8199608610567515,0.4926614481409002,0.5048923679060665,0.7583170254403131,0.8938356164383562,0,0.008806262230919765,0.011741682974559686,9.299447162426615,2.260351089588378,1201.2768496420047,10.976133651551313,0.2054794520547945,0.007338551859099804,0.7725048923679061,0.11350293542074363,0.17123287671232876,2044
1855,0.8399318859088974,0.49255002128565345,0.5074499787143465,0.7943805874840357,0.9059174116645381,0,0.01362281822051937,0.01489995742869306,10.067948063005536,2.311891058581706,1308.4394323365432,9.524581855043081,0.1839080459770115,0.004682843763303533,0.8237547892720306,0.13026819923371646,0.1502767134951043,2349
1856,0.8325281803542673,0.5072463768115942,0.48899624261943103,0.8099838969404187,0.8915727321524423,0,0.001610305958132045,0.003757380568974772,11.139291465378422,1.8580475594493113,1123.0851063829787,3.60348162475822,0.18518518518518517,0.00912506709608159,0.7707997852925389,0.12399355877616747,0.11969940955448202,1863
1857,0.8518850987432675,0.4841412327947337,0.5152603231597845,0.8210652304009575,0.9192100538599641,0.002094554159186116,0.0011968880909634949,0.004488330341113106,11.949646918013165,1.7096095444685468,2084.7881981032665,28.17281348788198,0.20107719928186715,0.029323758228605626,0.7956313584679833,0.15230400957510473,0.08677438659485338,3342
1858,0.84098051539912,0.5122564424890006,0.48774355751099935,0.7548711502199874,0.9258328095537398,0,0.00502828409805154,0.00754242614707731,10.017825267127593,1.3494083694083696,967.9177877428999,24.970852017937222,0.04525455688246386,0.013827781269641735,0.8428661219358894,0.08988057825267128,0.2218730358265242,1591
1859,0.8541666666666666,0.4988095238095238,0.5011904761904762,0.7309523809523809,0.9119047619047619,0.005952380952380952,0.02738095238095238,0.030357142857142857,9.277089285714286,2.2748189415041784,956.4878048780488,4.682926829268293,0.23392857142857143,0.02261904761904762,0.794047619047619,0.11785714285714285,0.2005952380952381,1680
1860,0.880184331797235,0.5074244751664106,0.49257552483358935,0.8008192524321557,0.9216589861751152,0.0015360983102918587,0,0.0015360983102918587,13.404884792626728,1.7218934240362813,1205.4293193717278,24.99476439790576,0.1679467485919099,0.02816180235535074,0.8433179723502304,0.11674347158218126,0.16845878136200718,1953
1861,0.8816378758797185,0.5169545745361485,0.48304542546385154,0.7875879718490083,0.9117082533589251,0.012795905310300703,0.0025591810620601407,0.0025591810620601407,11.922603966730648,2.108073654390935,849.555152394775,13.611030478955007,0.1561100447856686,0.02431222008957134,0.780550223928343,0.10748560460652591,0.22584772872680742,1563
1862,0.898538961038961,0.5,0.5,0.8522727272727273,0.9464285714285714,0,0,0,12.207467532467533,2.0376964285714285,562.0234869015356,3.3387533875338753,0.13717532467532467,0.125,0.8181818181818182,0.09253246753246754,0.31737012987012986,1232
1863,0.9105058365758755,0.5416342412451361,0.4583657587548638,0.7922178988326848,0.9556420233463035,0.0031128404669260703,0,0.005447470817120622,12.397579766536964,2.0477881619937692,588.6837606837607,0,0.14396887159533073,0.030350194552529183,0.8,0.10038910505836576,0.3229571984435798,1285
1864,0.9158699808795411,0.5315487571701721,0.4684512428298279,0.7896749521988528,0.9493307839388145,0,0,0,12.841118546845122,2.0512984496124034,506.6221294363257,5.45929018789144,0.09560229445506692,0.1338432122370937,0.872848948374761,0.08317399617590822,0.372848948374761,1046
1865,0.9180887372013652,0.5419795221843003,0.45802047781569966,0.7815699658703071,0.9406143344709897,0.005460750853242321,0.004095563139931741,0.012286689419795221,12.374941979522186,2.006648501362398,675.3159851301115,7.62453531598513,0.13993174061433447,0.08054607508532423,0.8382252559726963,0.09488054607508532,0.3221843003412969,1465
1866,0.8854961832061069,0.5012722646310432,0.49872773536895676,0.7930449533502969,0.904156064461408,0,0,0,12.68275657336726,1.7213904761904761,693.3965517241379,18.068965517241377,0.1289228159457167,0.08566581849024597,0.821882951653944,0.11620016963528414,0.20271416454622562,1179
1867,0.9062200956937799,0.49186602870813395,0.508133971291866,0.7894736842105263,0.9148325358851674,0.0066985645933014355,0,0,13.12639234449761,1.972008547008547,532.9831045406547,7.724392819429778,0.09952153110047847,0.08325358851674641,0.8440191387559809,0.10430622009569378,0.2976076555023923,1045
1868,0.920863309352518,0.5334018499486125,0.46659815005138744,0.8201438848920863,0.9331963001027749,0.0051387461459403904,0,0,13.057327852004109,1.8949382716049379,485.4140625,3.2578125,0.12024665981500514,0.08633093525179857,0.8499486125385406,0.10996916752312436,0.3062692702980473,973
1869,0.9062835660580022,0.5008055853920516,0.49758324382384533,0.7483888292158969,0.8896348012889366,0,0.0013426423200859291,8.055853920515575e-4,15.048351235230935,1.4255740630577038,2338.120296296296,25.37837037037037,0.14151450053705691,0.2118689581095596,0.8447905477980666,0.16326530612244897,0.14124597207303974,3724
1870,0.9005586592178771,0.535754189944134,0.4642458100558659,0.835195530726257,0.9374301675977653,0,0,0,13.82094972067039,1.7702173913043477,918.318858560794,7.772952853598015,0.07374301675977654,0.3195530726256983,0.9513966480446927,0.1106145251396648,0.2217877094972067,1790
1871,0.927063339731286,0.5383877159309021,0.4616122840690979,0.8656429942418427,0.9289827255278311,0,0,0,13.719702495201537,1.7513461538461539,490.7971014492754,0,0.08829174664107485,0.17754318618042225,0.8905950095969289,0.09596928982725528,0.33397312859884837,1042
1872,0.9425087108013938,0.5278745644599303,0.46689895470383275,0.8449477351916377,0.9233449477351916,0.010452961672473868,0,0.005226480836236934,13.011655052264809,1.9464583333333334,282.2255083179297,0,0.1132404181184669,0.15505226480836237,0.9111498257839721,0.13588850174216027,0.30662020905923343,574
1873,0.9363507779349364,0.5190947666195191,0.4809052333804809,0.8755304101838756,0.9321074964639321,0.004243281471004243,0,0,13.40063649222065,1.852594752186589,390.87915407854985,0,0.0876944837340877,0.256011315417256,0.9533239038189534,0.14002828854314003,0.2871287128712871,707
1874,0.8729388942774006,0.5213385063045587,0.4786614936954413,0.8094083414161009,0.934529582929195,0,0.01600387972841901,0.01600387972841901,13.889660523763341,1.566599788806758,1037.8733333333334,4.582222222222223,0.1037827352085354,0.22502424830261883,0.8821532492725509,0.11105722599418041,0.2046556741028128,2062
1875,0.8905561674008811,0.5112885462555066,0.4887114537444934,0.8632984581497798,0.9390143171806168,0,0,0,12.911797907488983,1.4914653345443538,4290.5772144071725,67.37362807234503,0.10545154185022027,0.28813325991189426,0.8682544052863436,0.17387114537444934,0.09402533039647577,7264
1876,0.8842412451361867,0.5087548638132295,0.4912451361867704,0.8098249027237354,0.9348249027237354,0,0,0.004377431906614786,12.358492217898831,1.8412127659574469,1107.1639163916393,16.963696369636963,0.13570038910505836,0.0967898832684825,0.855544747081712,0.0963035019455253,0.252431906614786,2056
1877,0.9026915113871635,0.5175983436853002,0.4824016563146998,0.8033126293995859,0.927536231884058,0,0,0,12.110662525879917,2.0049777777777775,227.09862385321102,0,0.09523809523809523,0.17805383022774326,0.8757763975155279,0.062111801242236024,0.2774327122153209,483
1878,0.8890052356020942,0.5178010471204189,0.48219895287958114,0.8151832460732984,0.9141361256544502,0.0020942408376963353,0.004188481675392671,0.009947643979057591,12.13468062827225,1.9872050400916377,932.5029446407539,15.74793875147232,0.11413612565445026,0.14136125654450263,0.8570680628272251,0.08848167539267016,0.281151832460733,1910
1879,0.8954203691045797,0.5160628844839371,0.4839371155160629,0.8195488721804511,0.9405331510594669,0.002734107997265892,0.002050580997949419,0.007518796992481203,12.524135338345866,2.04935389133627,811.9091603053434,12.284732824427481,0.13807245386192754,0.06220095693779904,0.8564593301435407,0.09090909090909091,0.29801777170198224,1463
1880,0.9070385126162018,0.5059760956175299,0.4940239043824701,0.7642762284196547,0.9262948207171314,0,0,0,13.20907038512616,1.7740486409155936,827.96925329429,3.307467057101025,0.15272244355909695,0.1254980079681275,0.8691899070385126,0.1102257636122178,0.26228419654714474,1506
1881,0.9057835820895522,0.5027985074626866,0.49720149253731344,0.8013059701492538,0.9449626865671642,0,0.002798507462686567,0.002798507462686567,12.68738805970149,2.0488798370672097,508.951596292482,22.08032955715757,0.14365671641791045,0.07742537313432836,0.8703358208955224,0.09981343283582089,0.3180970149253731,1072
1882,0.8708399366085579,0.49841521394611726,0.5007923930269413,0.777337559429477,0.9160063391442155,0.004754358161648178,0.002377179080824089,0,12.704009508716323,1.9207789855072464,733.7743403093722,8.038216560509554,0.16561014263074486,0.05309033280507131,0.7218700475435816,0.1133122028526149,0.1838351822503962,1262
1883,0.8736363636363637,0.5236363636363637,0.4763636363636364,0.8109090909090909,0.9236363636363636,0.0027272727272727275,0.0036363636363636364,0,12.633890909090908,1.8244950495049508,681.0613943808532,10.301768990634756,0.14272727272727273,0.019090909090909092,0.8090909090909091,0.09545454545454546,0.21727272727272728,1100
1884,0.8401606425702811,0.5060240963855421,0.4939759036144578,0.7839357429718875,0.9068273092369478,0,0,0.004819277108433735,10.27195983935743,2.2013320825515947,708.197896749522,19.043977055449332,0.14216867469879518,0.0321285140562249,0.8506024096385543,0.0963855421686747,0.21686746987951808,1245
1885,0.8275663206459054,0.5063437139561707,0.4936562860438293,0.759515570934256,0.8944636678200693,0.005190311418685121,0.007497116493656286,0.016147635524798153,8.862843137254902,2.36,957.0229965156794,20.542160278745644,0.18166089965397925,0.008073817762399077,0.7433679354094579,0.10149942329873125,0.20876585928489041,1734
1886,0.8338870431893688,0.5,0.5,0.7447397563676633,0.9246954595791805,0,0.024363233665559248,0.03211517165005537,8.467768549280178,2.3808433734939762,959.3625498007968,3.597609561752988,0.19878183831672203,0.005537098560354375,0.8161683277962348,0.1079734219269103,0.20764119601328904,1806
1887,0.8459363957597174,0.5144876325088339,0.48551236749116605,0.7964664310954064,0.9144876325088339,0.0028268551236749115,0.0021201413427561835,0.005653710247349823,10.634848056537102,2.1558441558441563,818.0284043441937,7.0927318295739346,0.12579505300353358,0.03604240282685512,0.7879858657243817,0.09964664310954063,0.21625441696113074,1415
1888,0.8532110091743119,0.4979612640163099,0.5020387359836901,0.7874617737003058,0.9138634046890928,0.0025484199796126403,0.0045871559633027525,0.014780835881753314,10.792212028542304,1.994319526627219,1082.967741935484,24.612903225806452,0.16666666666666666,0.0290519877675841,0.7838939857288482,0.11009174311926606,0.22477064220183487,1962
1889,0.8266741699493528,0.49690489589195275,0.5030951041080473,0.803038829487901,0.8942037141249296,0.004501969611705121,0,0.0016882386043894203,10.664237478897016,2.03246947082768,1030.6358066712048,18.14499659632403,0.16657287563308948,0.04614518851997749,0.7568936409679234,0.10016882386043895,0.19020821609454136,1777
1890,0.8075,0.49166666666666664,0.5083333333333333,0.7716666666666666,0.8675,0,0.005833333333333334,0.006666666666666667,9.547891666666668,2.11004158004158,739.3188854489164,9.907120743034056,0.18,0.0225,0.7841666666666667,0.09916666666666667,0.13916666666666666,1200
1891,0.8031037827352085,0.49660523763336567,0.5033947623666344,0.803750404138377,0.8651794374393792,9.699321047526673e-4,0.006789524733268671,0.01196249595861623,10.527785321694147,2.020270049099836,1839.1147342995168,13.696859903381643,0.12835434852893632,0.03944390559327514,0.7917879081797607,0.10345942450695118,0.11574523116715163,3093
1892,0.8296823658269441,0.4879518072289157,0.5120481927710844,0.7530120481927711,0.8877327491785323,0.009309967141292442,0.0208105147864184,0.03450164293537788,8.124912376779848,2.5292276422764233,1017.2567656765677,40.97953795379538,0.14895947426067907,0.0032858707557502738,0.8044906900328587,0.09309967141292443,0.2185104052573932,1826
1893,0.8394547519878833,0.4941310109806891,0.5058689890193109,0.786823173040515,0.9049602423324499,0.003029155622870125,0.0015145778114350624,0.011359333585762969,10.483468383188187,1.9756079854809436,1556.9630130807398,38.119981957600366,0.17569102612646725,0.017796289284361985,0.8068913290420295,0.09806891329042029,0.1541082923135176,2641
1894,0.8189823874755382,0.49510763209393344,0.5048923679060665,0.7837573385518591,0.8571428571428571,0.014677103718199608,0.004892367906066536,0,11.365684931506848,1.8302696078431373,684.9964157706092,0,0.18395303326810175,0.049902152641878667,0.8356164383561644,0.12720156555772993,0.10763209393346379,1022
