SECCION,votos,lista,participacion
2618,1237,1599,0.7736085053158224
2619,1119,2079,0.5382395382395382
262,1076,2197,0.4897587619481111
2620,1126,2398,0.469557964970809
2621,320,1129,0.283436669619132
2622,395,1397,0.28274874731567645
2623,0,1109,0
2624,0,1068,0
2625,278,1080,0.2574074074074074
2626,444,810,0.5481481481481482
2627,395,732,0.5396174863387978
2628,484,864,0.5601851851851852
2629,694,1257,0.5521081941129674
263,1035,2167,0.477618827872635
2630,275,1068,0.25749063670411987
2631,223,818,0.2726161369193154
2632,302,616,0.4902597402597403
2633,347,1361,0.25495958853783984
2634,535,1130,0.47345132743362833
2635,531,1044,0.5086206896551724
2636,0,791,0
2637,214,777,0.2754182754182754
2638,404,755,0.5350993377483444
2639,188,772,0.24352331606217617
264,85,135,0.6296296296296297
2640,0,1044,0
2641,341,633,0.5387045813586098
2642,0,907,0
2643,0,761,0
2644,0,789,0
2645,284,544,0.5220588235294118
2646,371,810,0.4580246913580247
2647,451,749,0.6021361815754339
2648,217,792,0.273989898989899
2649,510,3334,0.15296940611877624
265,NA,NA,NA
2650,347,630,0.5507936507936508
2651,NA,NA,NA
2652,484,779,0.6213093709884467
2653,298,668,0.44610778443113774
2654,230,985,0.233502538071066
2655,332,670,0.4955223880597015
2656,215,829,0.25934861278648974
2657,402,658,0.6109422492401215
2658,231,960,0.240625
2659,0,609,0
266,389,495,0.7858585858585858
2660,273,426,0.6408450704225352
2661,4820,12913,0.373267250058081
2662,175,1148,0.1524390243902439
2663,383,927,0.41316073354908306
2664,1410,3576,0.39429530201342283
2665,399,883,0.45186862967157415
2666,435,940,0.4627659574468085
2667,237,1121,0.21141837644959857
2668,486,1144,0.42482517482517484
2669,321,1387,0.23143475126171592
267,304,400,0.76
2670,474,1294,0.366306027820711
2671,914,2059,0.4439048081593006
2672,741,1717,0.43156668608037274
2673,460,945,0.48677248677248675
2674,489,997,0.49047141424272817
2675,411,832,0.49399038461538464
2676,572,1114,0.5134649910233393
2677,361,618,0.5841423948220065
2678,0,464,0
2679,764,1436,0.532033426183844
268,1183,1519,0.7788018433179723
2680,2832,7599,0.37268061587050927
2681,1034,1814,0.5700110253583242
2682,418,796,0.5251256281407035
2683,284,550,0.5163636363636364
2684,293,566,0.5176678445229682
2685,542,1111,0.4878487848784879
2686,388,688,0.563953488372093
2687,712,1265,0.5628458498023715
2688,311,499,0.6232464929859719
2689,742,1214,0.6112026359143328
269,368,473,0.7780126849894292
2690,476,784,0.6071428571428571
2691,639,1081,0.5911193339500462
2692,390,667,0.5847076461769115
2693,647,1092,0.5924908424908425
2694,400,731,0.5471956224350205
2695,842,1452,0.5798898071625345
2696,199,875,0.22742857142857142
2697,629,1124,0.5596085409252669
2698,678,976,0.694672131147541
2699,1051,1544,0.680699481865285
27,271,903,0.3001107419712071
270,1256,697,1.8020086083213773
2700,1293,2041,0.6335129838314552
2701,704,1190,0.5915966386554622
2702,1088,1526,0.7129750982961992
2703,998,1816,0.5495594713656388
2704,1024,1760,0.5818181818181818
2705,817,1373,0.5950473415877641
2706,956,1665,0.5741741741741742
2707,674,1101,0.6121707538601272
2708,658,1229,0.5353946297803092
2709,835,1683,0.49613784907902553
271,867,1520,0.5703947368421053
2710,NA,NA,NA
2711,3112,9767,0.3186239377495649
2712,861,2881,0.2988545643873655
2713,556,2836,0.19605077574047955
2714,698,1918,0.36392075078206465
2715,737,2277,0.32367149758454106
2717,433,532,0.8139097744360902
272,461,597,0.7721943048576214
2721,945,10718,0.08816943459600672
2723,75,119,0.6302521008403361
2724,154,237,0.6497890295358649
2725,162,297,0.5454545454545454
2726,293,368,0.7961956521739131
2727,977,4233,0.23080557524214504
2728,175,3046,0.05745239658568615
2729,1391,3671,0.3789158267502043
273,373,556,0.670863309352518
2730,1017,2896,0.3511740331491713
2731,730,2184,0.3342490842490842
2732,413,812,0.5086206896551724
2733,148,255,0.5803921568627451
2735,53,107,0.4953271028037383
2736,103,141,0.7304964539007093
2738,1220,2977,0.4098085320792744
2739,386,648,0.595679012345679
274,468,561,0.8342245989304813
2740,1285,3344,0.38427033492822965
2741,559,1340,0.4171641791044776
2742,1045,2592,0.40316358024691357
2743,NA,NA,NA
2744,NA,NA,NA
2745,1412,2409,0.5861353258613533
2746,1433,2891,0.4956762365963335
2747,433,898,0.4821826280623608
2748,1642,3360,0.4886904761904762
2749,609,2319,0.2626131953428202
275,647,822,0.7871046228710462
2750,785,2320,0.33836206896551724
2751,381,1124,0.3389679715302491
2752,764,2359,0.3238660449342942
2753,745,2462,0.3025995125913891
2754,817,2465,0.3314401622718053
2755,770,2283,0.337275514673675
2756,701,1628,0.4305896805896806
2757,948,3448,0.27494199535962877
2758,378,1372,0.2755102040816326
2759,1975,3427,0.5763058068281296
276,807,1029,0.7842565597667639
2760,1665,3712,0.44854525862068967
2761,1823,3134,0.5816847479259732
2762,1794,3110,0.5768488745980708
2763,2298,3636,0.6320132013201321
2764,1122,1848,0.6071428571428571
2765,1785,2886,0.6185031185031185
2766,1776,2764,0.6425470332850941
2767,1226,2574,0.4763014763014763
2768,1299,3096,0.41957364341085274
2769,1589,4518,0.3517042939353696
277,739,973,0.7595066803699897
2770,1421,3393,0.4188034188034188
2771,759,1772,0.4283295711060948
2772,979,2297,0.4262080975185024
2773,0,2458,0
2774,1109,2382,0.46557514693534846
2775,706,1621,0.4355336212214682
2776,758,1970,0.3847715736040609
2777,520,1233,0.42173560421735606
2778,549,1179,0.46564885496183206
2779,529,1514,0.34940554821664466
278,269,320,0.840625
2780,614,1632,0.3762254901960784
2781,897,2586,0.3468677494199536
2782,1313,3337,0.3934671860952952
2783,918,2045,0.4488997555012225
2784,977,2488,0.39268488745980706
2785,545,1481,0.3679945982444294
2786,NA,NA,NA
2787,970,1574,0.6162642947903431
2788,1453,2791,0.5206019347903977
2789,910,1595,0.5705329153605015
279,441,528,0.8352272727272727
2790,611,1666,0.3667466986794718
2791,934,1502,0.6218375499334221
2792,868,1749,0.49628359062321326
2793,1776,3237,0.5486561631139945
2794,496,702,0.7065527065527065
2795,822,1403,0.5858873841767641
2796,1811,3119,0.5806348188521963
2797,1660,3202,0.5184259837601499
2798,658,1213,0.5424567188788129
2799,2313,3104,0.7451675257731959
28,1380,2609,0.5289382905327712
280,420,520,0.8076923076923077
2800,1287,1616,0.7964108910891089
2801,3234,4178,0.7740545715653423
2802,1977,2543,0.7774282343688557
2803,2363,3145,0.7513513513513513
2804,3252,4194,0.7753934191702432
2805,2645,3408,0.7761150234741784
2806,2623,3307,0.7931660114907771
2807,1097,1389,0.7897768178545717
2808,3362,4125,0.815030303030303
2809,423,1726,0.2450753186558517
281,360,477,0.7547169811320755
2810,561,2230,0.2515695067264574
2811,519,1753,0.29606389047347403
2812,898,2596,0.3459167950693374
2813,1196,3607,0.33157748821735517
2814,519,1768,0.29355203619909503
2815,442,2502,0.17665867306155075
2816,595,2227,0.26717557251908397
2817,614,2482,0.24738114423851731
2818,842,2800,0.3007142857142857
2819,434,2000,0.217
282,546,673,0.8112927191679049
2820,814,2872,0.28342618384401114
2821,700,2372,0.2951096121416526
2822,520,1641,0.3168799512492383
2823,2011,3947,0.50950088674943
2824,432,1197,0.3609022556390977
2825,539,1657,0.32528666264333134
2826,1494,3544,0.42155756207674944
2827,954,2544,0.375
2828,369,837,0.44086021505376344
2829,653,1576,0.4143401015228426
283,564,745,0.7570469798657719
2830,243,1565,0.15527156549520768
2831,406,1046,0.3881453154875717
2832,749,2074,0.3611378977820636
2833,826,1968,0.41971544715447157
2834,424,1714,0.24737456242707118
2835,694,1792,0.3872767857142857
2836,394,858,0.4592074592074592
2837,1090,3451,0.3158504781222834
2838,406,934,0.4346895074946467
2839,744,2623,0.28364468166221884
284,0,328,0
2840,0,3613,0
2841,397,915,0.43387978142076505
2842,533,1241,0.42949234488315874
2843,322,1784,0.1804932735426009
2844,650,2923,0.2223742730071844
2845,416,3225,0.1289922480620155
2846,989,2130,0.46431924882629105
2847,0,595,0
2848,557,1228,0.4535830618892508
2849,486,1141,0.4259421560035057
285,177,235,0.7531914893617021
2850,602,1233,0.4882400648824006
2851,1296,2948,0.4396200814111262
2852,833,1972,0.4224137931034483
2853,1084,2476,0.4378029079159935
2854,551,2031,0.27129492860659776
2855,0,1318,0
2856,251,621,0.40418679549114334
2857,1173,2486,0.47184231697506035
2858,732,1542,0.47470817120622566
2859,1154,2343,0.4925309432351686
286,245,379,0.6464379947229552
2860,834,1853,0.4500809498111171
2861,782,1749,0.4471126357918811
2862,362,566,0.6395759717314488
2863,3157,3874,0.8149199793495095
2864,1027,2023,0.5076618882847257
2865,1003,1748,0.5737986270022883
2866,597,1136,0.5255281690140845
2867,1095,2241,0.4886211512717537
2868,1889,3890,0.48560411311053986
2869,677,1992,0.339859437751004
287,323,458,0.7052401746724891
2870,503,1172,0.42918088737201365
2871,616,1624,0.3793103448275862
2872,1341,2709,0.4950166112956811
2873,248,551,0.4500907441016334
2874,293,431,0.679814385150812
2875,849,1892,0.4487315010570824
2876,1034,1901,0.5439242503945292
2877,837,2554,0.3277212216131558
2878,1121,2199,0.5097771714415643
2879,1064,1998,0.5325325325325325
288,NA,NA,NA
2880,1530,2959,0.5170665765461304
2881,1255,2697,0.4653318502039303
2882,1517,2717,0.5583364004416635
2883,224,559,0.4007155635062612
2884,902,2015,0.4476426799007444
2885,573,1310,0.43740458015267175
2886,403,775,0.52
2887,839,2038,0.41167811579980373
2888,1223,3215,0.38040435458786936
2889,502,2459,0.2041480276535177
289,412,591,0.6971235194585449
2890,280,1356,0.20648967551622419
2891,551,1384,0.398121387283237
2892,718,2564,0.2800312012480499
2893,531,3131,0.169594378792718
2894,757,1685,0.44925816023738874
2895,189,926,0.2041036717062635
2896,963,2172,0.44337016574585636
2897,265,658,0.4027355623100304
2898,965,1745,0.5530085959885387
2899,1610,2303,0.6990881458966566
29,898,2446,0.3671300081766149
290,0,447,0
2900,1755,2555,0.6868884540117417
2901,1976,2914,0.6781056966369252
2902,1418,2314,0.6127917026793431
2903,1119,1783,0.6275939427930455
2904,1719,3167,0.5427849700031575
2905,1482,2603,0.5693430656934306
2906,1297,2661,0.4874107478391582
2908,436,803,0.5429638854296388
291,394,538,0.7323420074349443
2910,351,752,0.46675531914893614
2911,2008,2889,0.6950501903772932
2912,1235,2027,0.6092747903305378
2913,1158,1500,0.772
2914,1561,2132,0.7321763602251408
2915,689,1210,0.5694214876033058
2916,1186,1952,0.6075819672131147
2917,662,1883,0.35156664896441847
2918,1425,2156,0.6609461966604824
2919,1622,3104,0.5225515463917526
292,631,902,0.6995565410199557
2920,1258,2199,0.5720782173715325
2921,1115,1802,0.618756936736959
2922,1785,2563,0.6964494732735076
2923,1938,3109,0.6233515599871341
2924,1717,2661,0.6452461480646373
2925,1339,2452,0.5460848287112561
2926,526,1252,0.42012779552715657
2927,544,1152,0.4722222222222222
2928,1341,1915,0.7002610966057441
2929,1149,2317,0.495899870522227
293,286,332,0.8614457831325302
2930,1421,2293,0.6197121674662015
2931,1139,2142,0.5317460317460317
2932,1633,2871,0.5687913618948102
2933,1713,1340,1.278358208955224
2934,1452,2679,0.541993281075028
2935,1083,2067,0.5239477503628447
2936,623,1095,0.5689497716894977
2937,1370,2240,0.6116071428571429
2938,1489,2013,0.739692001987084
2939,1411,2971,0.47492426792325815
294,308,425,0.7247058823529412
2940,967,1703,0.5678214914856137
2941,1449,2619,0.5532646048109966
2942,753,1712,0.4398364485981308
2943,1091,2571,0.42434850252819917
2944,3278,2295,1.428322440087146
2945,1125,1636,0.6876528117359413
2946,824,1363,0.6045487894350697
2947,883,1446,0.6106500691562933
2948,825,1149,0.7180156657963447
2949,2228,2733,0.8152213684595683
295,684,1129,0.6058458813108946
2950,1059,2213,0.47853592408495255
2951,1068,2387,0.4474235441977377
2952,1619,2830,0.5720848056537102
2953,1518,2836,0.5352609308885754
2954,610,1135,0.5374449339207048
2955,671,1278,0.525039123630673
2956,860,1706,0.5041031652989449
2957,752,1511,0.49768365320979485
2958,1118,1786,0.6259798432250839
2959,681,996,0.6837349397590361
296,174,262,0.6641221374045801
2960,1850,2763,0.669562070213536
2961,1582,2687,0.588760699665054
2962,1076,1987,0.5415198792148969
2963,1276,2508,0.5087719298245614
2964,1178,2627,0.4484202512371526
2965,712,1329,0.5357411587659895
2966,1147,2023,0.5669797330696985
2967,1552,2639,0.588101553618795
2968,1577,2640,0.5973484848484848
2969,821,1293,0.6349574632637278
2970,676,1359,0.4974245768947756
2971,1499,2875,0.5213913043478261
2972,1228,1650,0.7442424242424243
2973,683,897,0.7614269788182831
2974,1316,1950,0.6748717948717948
2975,1475,1984,0.7434475806451613
2976,1060,1408,0.7528409090909091
2977,374,530,0.7056603773584905
2978,1831,2568,0.713006230529595
2979,1902,2384,0.7978187919463087
2980,1678,2684,0.6251862891207154
2981,1531,2751,0.5565249000363505
2982,1403,1870,0.7502673796791444
2983,1745,2742,0.6363967906637491
2984,1399,2002,0.6988011988011988
2985,504,1362,0.3700440528634361
2986,870,2199,0.39563437926330153
2987,1406,1947,0.7221366204417052
2988,1749,2563,0.6824034334763949
2989,923,2003,0.46080878681977033
2990,1220,2578,0.4732350659425912
2991,738,1979,0.3729156139464376
2992,1097,2593,0.4230620902429618
2993,770,2497,0.30837004405286345
2994,916,2122,0.43166823751178135
2995,962,2088,0.460727969348659
2996,1621,2404,0.6742928452579035
2997,1984,2690,0.737546468401487
2998,1535,2091,0.7340985174557628
2999,2000,2729,0.7328691828508611
3,713,935,0.7625668449197861
30,321,1919,0.167274622199062
3000,864,2078,0.4157844080846968
3001,794,2453,0.32368528332653895
3002,1021,2239,0.45600714604734255
3003,800,1996,0.40080160320641284
3004,752,2959,0.25413991213247716
3005,483,2393,0.20183869619724196
3006,996,2211,0.45047489823609227
3007,668,1813,0.36845008273579705
3008,941,2431,0.3870835047305636
3009,556,2556,0.21752738654147105
3010,1498,2699,0.5550203779177473
3011,830,1802,0.46059933407325193
3012,880,1924,0.4573804573804574
3013,983,1294,0.759659969088099
3014,1115,1352,0.8247041420118343
3015,2533,3059,0.8280483818241255
3016,1631,2086,0.7818791946308725
3017,1526,2028,0.752465483234714
3018,489,1842,0.26547231270358307
3019,1828,1003,1.8225324027916252
3020,1021,1205,0.8473029045643153
3021,1442,2550,0.5654901960784313
3022,1292,2100,0.6152380952380953
3023,1701,2710,0.6276752767527676
3024,1405,2047,0.6863702979970688
3025,375,942,0.3980891719745223
3026,550,1232,0.44642857142857145
3027,494,1230,0.4016260162601626
3028,398,1299,0.30638953040800615
3029,439,1186,0.37015177065767285
303,406,691,0.5875542691751086
3030,559,1329,0.42061700526711815
3031,233,1343,0.1734921816827997
3032,353,1032,0.34205426356589147
3033,227,1277,0.17776037588097102
3034,193,1182,0.16328257191201354
3035,440,1268,0.3470031545741325
3036,437,1312,0.3330792682926829
3037,495,1256,0.39410828025477707
3038,0,1231,0
3039,544,1295,0.4200772200772201
304,238,393,0.6055979643765903
3040,294,1282,0.22932917316692666
3041,463,1063,0.4355597365945437
3042,261,1362,0.19162995594713655
3043,477,1277,0.3735317149569303
305,873,1196,0.729933110367893
306,0,1100,0
307,501,804,0.6231343283582089
308,178,231,0.7705627705627706
309,827,1865,0.4434316353887399
31,389,695,0.5597122302158274
310,814,1274,0.6389324960753532
311,2008,2867,0.7003836763167074
312,725,1600,0.453125
313,422,623,0.6773675762439807
314,142,192,0.7395833333333334
315,283,388,0.729381443298969
316,532,756,0.7037037037037037
317,393,578,0.6799307958477508
318,965,1142,0.8450087565674256
319,305,686,0.4446064139941691
32,901,1948,0.4625256673511294
320,840,1120,0.75
321,919,1483,0.6196898179366149
322,990,1471,0.6730115567641061
323,711,975,0.7292307692307692
324,202,258,0.7829457364341085
325,406,671,0.6050670640834576
326,811,1194,0.6792294807370184
327,242,344,0.7034883720930233
328,358,958,0.3736951983298539
329,727,1427,0.5094604064470918
33,350,1420,0.24647887323943662
330,117,209,0.5598086124401914
331,200,275,0.7272727272727273
332,280,326,0.8588957055214724
333,160,204,0.7843137254901961
334,558,852,0.6549295774647887
335,259,381,0.6797900262467191
336,0,577,0
337,129,183,0.7049180327868853
338,137,258,0.5310077519379846
339,214,343,0.6239067055393586
34,229,848,0.27004716981132076
340,547,875,0.6251428571428571
341,96,205,0.4682926829268293
342,661,929,0.7115177610333692
343,1500,2158,0.6950880444856349
344,0,305,0
345,470,834,0.5635491606714629
347,5444,13729,0.396532886590429
348,611,1506,0.40571049136786186
349,664,1335,0.49737827715355803
35,174,335,0.5194029850746269
350,1330,2411,0.5516383243467441
352,166,283,0.5865724381625441
354,232,384,0.6041666666666666
355,666,1124,0.5925266903914591
356,815,1855,0.4393530997304582
357,248,1596,0.15538847117794485
358,255,1505,0.16943521594684385
359,1951,3489,0.5591860131842935
36,194,388,0.5
360,1291,2278,0.5667251975417033
361,1096,2017,0.5433812592959841
362,681,1612,0.42245657568238215
363,988,1633,0.605021432945499
364,726,1665,0.436036036036036
365,1109,1826,0.6073384446878423
366,1036,2145,0.482983682983683
367,895,1735,0.515850144092219
368,1011,1633,0.6191059399877527
369,805,1555,0.5176848874598071
37,355,718,0.49442896935933145
370,1137,2113,0.5380974917179366
371,1455,2178,0.6680440771349863
372,880,1531,0.5747877204441542
373,1334,1997,0.6680020030045067
374,1210,1907,0.6345044572627163
375,1102,1692,0.6513002364066194
376,665,1004,0.6623505976095617
377,880,1288,0.6832298136645962
378,998,1373,0.7268754552075747
379,759,974,0.7792607802874744
38,453,764,0.5929319371727748
380,1468,1962,0.7482161060142711
381,551,787,0.7001270648030495
382,1265,1610,0.7857142857142857
383,835,1061,0.7869934024505184
384,1162,1439,0.8075052119527449
385,1133,1401,0.8087080656673804
386,1431,1851,0.773095623987034
387,1537,1931,0.7959606421543242
388,2594,3880,0.6685567010309278
389,4420,5445,0.8117539026629935
39,797,1182,0.6742808798646363
390,4315,5415,0.7968605724838412
391,1602,1983,0.8078668683812406
392,1194,1511,0.7902051621442753
393,869,1143,0.7602799650043744
394,817,1043,0.7833173537871524
395,615,789,0.779467680608365
396,603,744,0.8104838709677419
397,1075,1349,0.7968865826538176
398,1149,1408,0.8160511363636364
399,879,1086,0.8093922651933702
4,378,528,0.7159090909090909
40,889,1347,0.6599851521900519
400,748,937,0.7982924226254002
401,1234,1658,0.744270205066345
402,2340,2878,0.8130646282140376
403,1432,1856,0.771551724137931
404,1529,1883,0.8120021242697822
405,783,972,0.8055555555555556
406,943,1311,0.7192982456140351
407,1028,1364,0.7536656891495601
408,2184,1492,1.4638069705093835
409,2033,2487,0.8174507438681142
41,322,784,0.4107142857142857
410,2415,2959,0.8161541061169314
411,2053,2517,0.8156535558204211
412,1322,1588,0.8324937027707808
413,1249,1834,0.6810250817884406
414,944,1300,0.7261538461538461
415,819,1027,0.7974683544303798
416,2182,2674,0.8160059835452506
417,1236,1591,0.7768698931489629
418,380,1157,0.32843560933448573
419,334,538,0.620817843866171
42,1653,2461,0.6716781796017879
420,NA,NA,NA
421,1062,1597,0.6649968691296181
422,840,1345,0.6245353159851301
423,0,1074,0
43,732,1365,0.5362637362637362
430,1109,2871,0.38627655869035177
431,787,1990,0.3954773869346734
432,1055,2707,0.3897303287772442
433,4121,12753,0.32313965341488277
434,768,2121,0.3620933521923621
435,680,1665,0.4084084084084084
436,653,1647,0.39647844565877355
437,672,1754,0.3831242873432155
438,947,2400,0.39458333333333334
44,563,830,0.6783132530120481
442,2057,3518,0.5847072200113701
443,2271,6052,0.3752478519497687
444,2190,4070,0.538083538083538
445,1153,1979,0.5826174835775644
446,584,1045,0.5588516746411484
447,2404,4772,0.5037720033528919
448,2203,4854,0.453852492789452
449,2212,4548,0.48636763412489004
45,521,745,0.6993288590604027
450,1015,1697,0.5981143193871538
451,678,1350,0.5022222222222222
452,804,1577,0.5098287888395688
454,732,1805,0.4055401662049862
455,653,1768,0.36934389140271495
456,1519,2593,0.5858079444658697
457,1061,2511,0.42254082039028273
458,2780,5167,0.53802980452874
459,2401,4624,0.5192474048442907
46,795,776,1.0244845360824741
460,471,821,0.5736906211936662
461,792,1232,0.6428571428571429
463,705,1315,0.5361216730038023
464,586,1033,0.5672797676669894
465,249,867,0.28719723183391005
466,1141,1985,0.5748110831234257
467,995,1647,0.6041287188828173
468,1060,911,1.163556531284303
47,795,787,1.0101651842439645
470,1725,3181,0.5422823011631562
471,465,1055,0.44075829383886256
472,3776,7790,0.4847240051347882
473,997,2069,0.4818753020782987
474,3963,7876,0.5031742001015744
475,622,1221,0.5094185094185094
476,700,1611,0.4345127250155183
477,320,1224,0.26143790849673204
478,221,881,0.2508513053348468
479,652,1271,0.5129819040125885
48,1138,1770,0.6429378531073446
481,688,1162,0.5920826161790017
482,1371,2764,0.4960202604920405
483,3868,10516,0.3678204640547737
484,598,1116,0.53584229390681
485,524,997,0.5255767301905717
486,419,770,0.5441558441558442
487,681,1101,0.6185286103542235
488,575,1683,0.34165181224004754
489,839,1589,0.5280050346129641
49,1052,1520,0.6921052631578948
490,854,1668,0.511990407673861
494,805,1452,0.5544077134986226
495,1120,2025,0.5530864197530864
496,648,1055,0.614218009478673
497,738,1330,0.5548872180451128
498,86,146,0.589041095890411
5,517,689,0.7503628447024674
502,579,847,0.6835891381345927
503,425,705,0.6028368794326241
504,0,493,0
505,905,1552,0.583118556701031
506,323,562,0.5747330960854092
507,282,720,0.39166666666666666
508,830,1439,0.5767894371091036
509,565,908,0.6222466960352423
513,155,271,0.5719557195571956
514,309,430,0.7186046511627907
516,774,1196,0.6471571906354515
517,601,938,0.6407249466950959
518,1135,1541,0.736534717715769
519,1617,2722,0.5940484937545922
52,344,482,0.7136929460580913
520,177,206,0.8592233009708737
521,207,250,0.828
522,366,839,0.4362336114421931
523,388,1284,0.30218068535825543
524,360,4996,0.07205764611689351
526,193,322,0.5993788819875776
527,308,505,0.6099009900990099
528,400,674,0.5934718100890207
529,2212,297,7.447811447811448
530,207,348,0.5948275862068966
531,327,586,0.5580204778156996
532,290,589,0.4923599320882852
533,679,1283,0.5292283710054559
534,310,632,0.49050632911392406
535,699,1001,0.6983016983016983
536,670,983,0.681586978636826
537,1042,1570,0.6636942675159235
538,892,1469,0.607215793056501
539,780,1333,0.5851462865716429
540,591,902,0.655210643015521
541,666,1201,0.5545378850957535
542,577,1034,0.558027079303675
543,548,967,0.5667011375387797
544,879,1615,0.5442724458204334
545,478,703,0.6799431009957326
546,772,1487,0.5191661062542031
547,442,713,0.6199158485273493
548,1119,1651,0.677771047849788
549,899,1410,0.6375886524822695
55,175,229,0.7641921397379913
550,464,820,0.5658536585365853
551,540,928,0.5818965517241379
552,758,1203,0.6300914380714879
553,633,959,0.6600625651720542
554,801,1435,0.5581881533101045
555,685,1183,0.5790363482671175
556,996,1390,0.7165467625899281
557,696,1000,0.696
558,627,988,0.6346153846153846
559,500,758,0.6596306068601583
560,1103,1725,0.6394202898550725
561,349,593,0.5885328836424958
562,330,586,0.5631399317406144
563,406,698,0.5816618911174785
564,306,479,0.6388308977035491
565,294,527,0.5578747628083491
566,281,475,0.5915789473684211
567,189,297,0.6363636363636364
568,489,847,0.577331759149941
569,532,870,0.6114942528735632
570,617,971,0.635427394438723
571,595,1013,0.5873642645607108
572,366,593,0.6172006745362564
573,347,586,0.5921501706484642
574,297,499,0.5951903807615231
575,0,492,0
576,676,1159,0.5832614322691976
577,889,1492,0.5958445040214477
578,915,1449,0.6314699792960663
579,600,882,0.6802721088435374
580,339,439,0.7722095671981777
581,3812,5230,0.7288718929254302
582,1216,1921,0.6330036439354503
583,1234,1936,0.637396694214876
584,1071,1681,0.637120761451517
585,462,1365,0.3384615384615385
586,912,1554,0.5868725868725869
587,635,1058,0.6001890359168242
588,349,524,0.666030534351145
589,157,283,0.5547703180212014
590,591,884,0.668552036199095
591,279,411,0.6788321167883211
592,862,1249,0.6901521216973578
593,1274,1734,0.734717416378316
594,2176,2870,0.7581881533101046
595,1245,1847,0.6740660530590146
596,1164,2390,0.4870292887029289
597,1362,2198,0.6196542311191993
598,1812,2361,0.7674714104193139
599,524,1321,0.39666919000757
6,443,649,0.6825885978428351
600,1462,1850,0.7902702702702703
601,1405,1740,0.8074712643678161
602,1447,1850,0.7821621621621622
603,1280,1682,0.760998810939358
604,2680,4413,0.6072966236120553
606,1081,2054,0.5262901655306719
608,744,1508,0.493368700265252
609,243,1251,0.19424460431654678
61,0,412,0
610,659,1333,0.4943735933983496
611,760,1582,0.4804045512010114
612,634,1367,0.4637893196781273
613,766,1502,0.5099866844207723
614,666,1392,0.47844827586206895
615,541,1437,0.37647877522616563
616,279,512,0.544921875
617,1519,2644,0.5745083207261724
618,1169,2687,0.43505768515072574
619,2694,4451,0.6052572455627949
620,328,1871,0.17530732228754678
621,1252,2310,0.541991341991342
622,4631,7483,0.6188694373914205
624,1322,2066,0.6398838334946757
625,1203,1836,0.6552287581699346
626,2034,2892,0.7033195020746889
627,1446,2003,0.7219171243135297
628,1226,1688,0.726303317535545
629,955,1466,0.6514324693042292
63,1996,3454,0.5778807180081066
630,882,1438,0.6133518776077886
631,438,770,0.5688311688311688
632,665,1026,0.6481481481481481
633,826,1215,0.679835390946502
634,712,1179,0.6039016115351993
635,800,1340,0.5970149253731343
636,932,1375,0.6778181818181818
637,797,1076,0.7407063197026023
638,1354,1980,0.6838383838383838
639,934,1320,0.7075757575757575
640,1132,1794,0.6309921962095875
641,905,1392,0.6501436781609196
642,965,1407,0.6858564321250888
643,921,1519,0.6063199473337723
644,801,1764,0.45408163265306123
645,760,1788,0.4250559284116331
646,776,1782,0.43546576879910215
647,4083,7881,0.5180814617434336
649,1050,1785,0.5882352941176471
650,1071,1979,0.5411824153612936
651,1497,2899,0.5163849603311487
653,975,1442,0.6761442441054092
654,825,1398,0.5901287553648069
655,1028,1502,0.6844207723035952
656,729,1087,0.6706531738730451
657,421,588,0.7159863945578231
658,490,672,0.7291666666666666
659,480,699,0.6866952789699571
66,4100,7604,0.5391899000526039
660,586,815,0.7190184049079754
661,353,942,0.3747346072186836
662,444,619,0.7172859450726979
663,599,897,0.6677814938684504
664,758,1026,0.7387914230019493
665,316,914,0.34573304157549234
666,379,1147,0.3304272013949433
667,1199,2000,0.5995
668,913,1543,0.5917044718081659
669,1037,1621,0.6397285626156693
670,514,1664,0.3088942307692308
671,955,1937,0.4930304594734125
672,817,1847,0.4423389279913373
673,733,1517,0.4831905075807515
674,545,1693,0.3219137625516834
675,931,1827,0.5095785440613027
676,1041,2293,0.4539904055822067
677,1035,1703,0.6077510275983559
678,884,1686,0.5243179122182681
679,325,2004,0.16217564870259482
680,745,1485,0.5016835016835017
681,1038,1502,0.6910785619174434
682,805,1549,0.5196901226597805
683,809,1467,0.5514655760054533
684,792,1481,0.5347738014854828
685,1034,1498,0.6902536715620827
686,1211,1786,0.6780515117581187
687,1070,1653,0.647307924984876
688,703,1320,0.5325757575757576
689,578,1610,0.3590062111801242
6893,NA,NA,NA
69,2364,4518,0.5232403718459495
690,868,1553,0.5589182227945911
691,783,1431,0.5471698113207547
692,833,1385,0.6014440433212996
693,1177,2083,0.5650504080652905
694,5520,9467,0.5830780606316679
695,610,1510,0.40397350993377484
696,696,2017,0.34506693108577097
697,801,1525,0.5252459016393443
698,974,1928,0.5051867219917012
7,168,286,0.5874125874125874
70,4163,7725,0.5388996763754045
701,875,1540,0.5681818181818182
702,1192,2132,0.5590994371482176
704,813,2331,0.3487773487773488
705,1019,2185,0.4663615560640732
706,2571,3465,0.741991341991342
707,610,1182,0.5160744500846024
708,1270,2580,0.49224806201550386
709,1087,2479,0.43848325937878174
71,0,1152,0
710,721,1267,0.569060773480663
711,368,1384,0.2658959537572254
712,1538,2984,0.5154155495978552
713,972,1812,0.5364238410596026
714,914,1550,0.58967741935483875
